status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
,,,Economy Class,,,3.0,3.0,3.0,3.0,,,4,yes,6,Flew DEL-BKK-SGN and return. Each of the legs had some shortcomings which was a big letdown compared to previous experiences with TG. The DEL-BKK leg was on an ageing A340-600 with particularly uncomfortable seats and obsolete IFE. The screens were low definition and barely visible if the blinds were up (it was a daytime flight). On the plus side food (other than the dessert) and the service was fine. The BKK-SGN leg was by stark contrast on a new B787. Owing to the short duration no headphones provided so the fantastic IFE is largely inaccessible. Cold box meal was adequate for an hour long flight. In comparison the aircraft for the SGN-BKK flight was a tired A330 with hard seats and no IFE. The B777-200 used on the BKK-DEL leg was far more comfortable and modern but it had the worst food on any of the legs including the cold meals on the Saigon flights. Service was functional but seemed rushed and was brusque on a couple of occasions. It was a full flight but I haven't had the crew on other full DEL-BKK flights be as snappy as this set was. That set and the ground staff at Bangkok airport diminished a lot of the goodwill from the good service on the other flights. Overall IFE needs to be improved to keep up with other premium competitors but still stands head and shoulders above Indian competitors on the same routes.
,,,Economy Class,,,5.0,5.0,5.0,5.0,,,5,yes,9,FRA-BKK-RGN-BKK-FRA Legs on A380 and 330. One of the A330 was very worn and dirty however service on all four sectors was efficient very friendly and overall of high quality. Highly recommended.
,,,Economy Class,,,1.0,1.0,1.0,1.0,,,2,no,1,Flew from London Heathrow to BKK and return. Absolutely terrible. On the 11 hour night-flight there the seats were uncomfortable and cramped and the staff were extremely rude. My entertainment system did not work and when I asked to move I was ignored. No toothbrush/paste or eye mask provided. I did however believe that this could be just a one-off bad flight. I tried to upgrade to business class for the 13 hour flight back to LHR but was (rudely) told it was full. The return flight was just as bad if not worse than the first flight. My entertainment system did not work again and the staff were just as rude. They seemed to disappear for around 6 hours during the flight (it was not a night-flight either) leaving us with no offer of even a cup of water. When I eventually asked for a cup of coffee I was brought (20 minutes later) a stone-cold one. Dinner was served 2 hours before landing although our row of 3 was served around half an hour after everybody else - I think w e were forgotten as we had to ask for our food! When we eventually got our food they had ran out of the beef option leaving only the seafood option. As I don't eat fish I asked if there was any other option at all before being told I would just have to go hungry! Absolutely terrible from start to finish. Will never fly with them again nor recommend them to anyone.
,,,Economy Class,,,4.0,5.0,4.0,4.0,,,5,yes,9,Flew Chennai - Bangkok and back. The Chennai - Bangkok sector was operated by an old A330. There was no personal entertainment system but the crew were friendly and prompt in their service. Hot delicious meal served in-flight. The captain kept the passengers updated on the flight status and arrival time into Bangkok. The return leg was operated by a new A330. This one has a personal entertainment system with a good selection of movies. Cabin crew quite helpful and attentive. Hot and delicious dinner served in-flight. On this leg the captain kept providing regular updates on the flight status and arrival time into Chennai. Landed on time in Chennai. Overall good experience.
,,,Economy Class,,,5.0,5.0,5.0,5.0,,,5,yes,10,OSL-BKK and return. Outstanding cabin crew delicious food and very good IFE. Best flight experience I have had in many years.
,,,Economy Class,,,4.0,5.0,3.0,2.0,,,5,yes,8,BKK-HKT and return. Despite such short flights (slightly above 1hr) the service is still very good. BKK-HKT delayed by approx. 40 minutes to allow passengers for late connecting flight from Tokyo to reach it. Return flight on short 20 minutes delay. Apart from those on-time issues little to complain about. Plenty of space on widebodies (777-300 on BKK-HKT and A330-300 on return) no IFE (only route map available but you do not need much more on such a short flight) light and tasty meal consisting of sandwich delicious coconut or orange cake and non-alcoholic beverages. Still you receive a pillow and a blanket. Very nice staff (at HKT they even checked our luggage for further flights with QR to DOH than to WAW) and even cabin design is a pleasure for your eyes.
,,,Economy Class,,,4.0,5.0,5.0,4.0,,,4,yes,8,Returned to using Thai this year after a 3 year gap. Travelled LHR - BKK in January returning in February. My return was sealed by Thai Airways new baggage allowance policy of 30kg and a switch back to newly refurbished 747s. As a scuba diver this means I can now carry all my kit without going via the middle east. At check in on the way out I was asked if I was satisfied with my selected seat. I was offered the alternative of an exit row with greater leg room. I took this and found I was the only person in the whole row which was good as these seats are slightly narrower than normal. I therefore had room to move my elbows to eat! On the return journey I was again offered an alternative to the seat I had reserved another aisle seat but with an empty place beside me great. Good leg room and if it wasn't for other passengers selfishly punching the touch screens and bouncing in the seat in front it would have been perfect. I cannot blame Thai for other passengers behaviour but maybe a note saying these are touch screens not punch bags would help!
,,,First Class,,,5.0,5.0,5.0,5.0,,,5,yes,10,HND-BKK in C BKK-NRT in First. After coming off UA F from SFO the TG business class was a huge improvement. The sense of style and presentation that was absent on UA was here in spades and the crew was warm inviting and ready to provide for any special request. The flight to NRT in First was on the A380 and the lounge ground staff and spa were simply unbelievable-worth the price of the ticket alone. The meal which I pre-ordered (lobster thermador) was superb and every aspect of the flight was delightful.
,,,Business Class,,,2.0,1.0,1.0,1.0,,,1,no,2,"Flew Business Class from BKK-CDG on the A380. The flight left and arrived in Paris on time however the experience was not what was expected and I was left disappointed. The food and service in Business class was awful and it started with in-attentive and grumpy staff that looked like they had not slept in days and had no interest in offering the ""Royal Thai Service"" the seats were very cramped and was not comfortable even in the flat bed position. Food was terrible and felt just as if it was from economy class but served on a plate. Thai Airways is having a tough time at the moment and from this experience I can see why. They are always one of the most expensive airlines and coupled with this terrible service and quality I can't see them getting out of their ditch anytime soon. Long haul from BKK next time will certainly be on another airline even if there is a short transit."
,,,First Class,,,4.0,5.0,4.0,4.0,,,5,yes,8,London-Bangkok return TG911/910 19/12 and 17/01. Refurbished 747-400r with mini suites offering more privacy than the older open plan style. Excellent service throughout on both flights. Food perfectly ok if a little dated although I loved the pre-booked menu for the return flight to London including a Thai style duck curry. I much prefer the older 747s to the A340 in first as the latters cabin is much smaller and uses the older seat style. London Heathrow was a joy in the new terminal two where we use the United Globalfirst lounge. BKK Royal First ground service excellent as always. Probably my last trip on the 747 as the A380 is being introduced from July 2015 although this may lead to the reduction of the two daily flights to one only.
,,,Economy Class,,,5.0,4.0,5.0,4.0,,,4,yes,9,LHR-BKK out on the 27/01/15 and returned on the 01/02/15. What an improvement LHR terminal 2 compared to Terminal 3. Be prepared for the long walk to the aircraft allow at least 15 minutes to get to the gate. TG 917 was only half full which made the overnight journey very comfortable. Food was better than previous flights. Seating was good but temperature was very warm which made sleeping not great. Arrived BKK 45 minutes early which was a nice positive. Overall very pleased. Returned on TG 916 flight left on time plane was pretty much full but still had enough space to fell comfortable and not cramped. Food was decent again with no issues. Lunch plus sandwich and dinner was served on the long journey home. Plane landed 25 minutes early. Entertainment better but not at the level of the Emirates. Another good flight. Both flights were good with very few issues we paid the extra to fly direct and well worth the money.
