status,aircraft,travel_type,travel_class,route,date,seating_comfort,staff_service,food_quality,entertainment,wifi,ground_service,value_for_money,recommended,overall_rating,review
✅ Trip Verified ,,Solo Leisure,Economy Class,Taipei to Ho Chi Minh City,April 2019,5.0,5.0,,,,5.0,5,yes,10,  Taipei to Ho Chi Minh City. Last time I didn't buy check-in luggage first and worried about higher price if I buy at check-in counter. But the price is not so high with normal price (buy at website). The staff are very friendly. Super cheap and good service.
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Tokyo to Hanoi,May 2019,4.0,3.0,4.0,,,4.0,4,yes,8,"  Tokyo to Hanoi. On the golden week holiday in early May I had a flight from Japan to Vietnam. I thought I couldn't book tickets. Thankfully, I got cheap tickets from Vietjet Air. It's cheap price, new plane, and friendly crew. I am very pleased."
✅ Trip Verified ,A320,Solo Leisure,Economy Class,Tokyo to Ha Noi,May 2019,5.0,5.0,4.0,,,4.0,5,yes,8,"  On the golden week holiday in early May I had a flight from Tokyo to Ha Noi. I thought I couldn't book tickets. Thankfully, I got cheap tickets from Vietjet Air. It's cheap price, new plane, and friendly crew. I am very pleased."
✅ Trip Verified ,,Business,Economy Class,Ho Chi Minh City to Incheon,May 2019,1.0,3.0,1.0,,,3.0,1,no,1," Ho Chi Minh City to Incheon. I decided to experiment with this airline for a couple trips while working in Vietnam. Generally, I recommend against this airline if you're flying for business (or otherwise). No one on their staff seems to have a clue what they are doing. I paid 500% of the price of a standard ticket - twice, for separate flights - and the service is well below acceptable. For instance, nominally speaking I am a SkyBoss customer. Regarding the flight itself this practically means nothing. I am waiting right now for the other people on the flight to board the plane. Literally every one of them. What a nice way to treat a first-class customer. Also, now that I am on the plane, it gets better. So, I booked a first class ticket, am sitting in A4, and I have the same amount of leg room as any passenger on the plane (other than emergency exit seats?). Surely it would have been nice if that was clear on the website? On top of this, they don't even offer a free drink. This is a 5.5 hr international flight - red eye. Like, really? 0/10 would recommend. Oh, did I mention they forgot to announce the flight was boarding?"
✅ Trip Verified ,,Couple Leisure,Economy Class,Osaka to Hanoi,May 2019,1.0,1.0,,,,1.0,1,no,1," Osaka to Hanoi with VietJet Air. Avoid at all cost! We booked the ticket 5 months in advance and got the wrong itinerary for date of reservation. Then a new one came a month later with again one day too early. As time passes we thought that we booked for 2 days, not 3. So we come to the airport and they tell us that our flight is the next day. Apparently, they sent us a good itinerary 4 days ago when we were already in the middle of the trip. The staff were rude to us and didn't even want to help with arrangements of transportation or hotel. Just asked us to pay money for changing the ticket. We are now in a hotel next to the airport. I will never fly this airline again. Also, we had delayed the flight because the plane was broken when we were coming here. Adding 3 hours of delay!"
✅ Trip Verified ,,Family Leisure,Economy Class,Hong kong to Phu quoc,May 2019,4.0,4.0,,,,4.0,4,yes,7,"  Hong kong to Phu quoc. Not as bad as I read in some reviews. Or probably I have been lucky. A pleasant flight, good customer service. Smooth transition. I asked for hot water several times and they provided happily."
✅ Trip Verified ,,Couple Leisure,Economy Class,Ho Chi Minh city to Hong Kong,April 2019,,,,,,1.0,1,no,1,  Ho Chi Minh city to Hong Kong. If there is a zero I will give them that. It’s very poor customer service and nobody gives a concern for your questions. Badly organized everyone queue up in the same line no matter where you go. I took me nearly 2 hours for just checking in with a rip-off fee for extra baggage even I’m in the queue early (before 3 hours) and even walk over to the separate counter to check for buying extra luggage they are still asking me back to the queue - so I ended up don’t have enough 3 hours then I have to pay a different fare. It felt like a scam The staff at the counter is very rude and can’t even speak a proper English
✅ Trip Verified ,,Solo Leisure,Economy Class,Ho Chi Minh to Bangkok,April 2019,1.0,1.0,,,,1.0,1,no,1,"  Ho Chi Minh to Bangkok. Skyscanner said Vietjetair had a promo flight HCM-BKK for 105k dong, hand luggage only. But after taxes and other surcharges it was more than 10x this price; this should have been my cue not to buy the ticket. I arrive at the airport nearly 2 hrs before the flight. There is no online or self check-in, so I join one of three long queues. It takes nearly an hour to get to the desk. He weighs my main bag it’s 7.5kg. Technically it’s overweight but he doesn’t say anything and I go through immigration to the gate. They are weighing everyone’s luggage before they are allowed on the plane. They say my bags are overweight and have to pay 45 USD or I can’t board! I reorganise my stuff, but it makes no difference to this officious lady, I have to pay. I have just enough money on me. When I got in my seat there’s was no legroom! Take my advice, choose another airline. "
✅ Trip Verified ,,Family Leisure,Economy Class,Da Nang to Ho Chi Minh City,April 2019,2.0,2.0,1.0,1.0,1.0,1.0,1,no,1,"  Da Nang to Ho Chi Minh City. Never ever fly Vietjet Air! I am a frequent traveller using all kinds of airlines around the globe but I have never witnessed anything like this. Customer satisfaction means nothing, lying staff at service desk, lying staff at gate counter, lies about the reason for delay (5hrs+), after 3 cancelled flights and 4 hrs delay make us pay for 1 surplus kg in checked in luggage (which we paid for). Customers do not have any rights here and Vietjet Air does anything they like to keep the costs low on expense of the passengers. Avoid at any cost."
✅ Trip Verified ,,Couple Leisure,Economy Class,Phuket to Bangkok,April 2019,1.0,1.0,1.0,1.0,1.0,1.0,1,no,1, Phuket to Bangkok with VietJet Air. Horrible airline. Zero leg room. They don’t let you check in until 2 hours before the flight. You have to wait in a long line because no one has seats or check in capability until they reach the airport 2 hours before. We got to the airport 4 hours before and they refused to give us a boarding pass so we could enter a lounge. Tiny aircraft and bad customer service. Would not recommend.
✅ Trip Verified ,,Business,Economy Class,Chiang Mai to Bangkok,April 2019,1.0,1.0,,,,1.0,1,no,1,"  Chiang Mai to Bangkok. I made a mistake when I bought the ticket. I was flying on the 25th of April from Chiang Mai to Suvarnabhumi, Bangkok through Vietjet's VZ109 departing at 18:15PM. But  my ticket was dated 26th April. I checked in the internet if I could change the ticket. It was possible to do it with an extra fee of course. There was an additional 577 thai baht to be paid. I was more than willing to pay for it than lose the flight entirely. But then I lost internet connection, so I decided to approach the ticketing counter of Vietjet. The lady in the counter insisted that I buy a new ticket entirely. The new ticket costed about over 4000 thai baht and she told me I must take the last flight at around 22:00PM. She was totally adamant in her belief that I cannot change my flight and if I do change my flight I must take the last flight and the most expensive one. If what this Vietjet ticket counter lady did is sanctioned by company itself then VietjetAir is nothing but a low"
